Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) description,Result by Reviewer A,Result by Reviewer B,Result by Reviewer C,Result by Reviewer X,accepts,lifecycle:transition,rejects
82,invite reviewers,Anne,2006-11-23 00:00:00.000,2006-11-23 00:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
82,get review 2,Sara,2006-11-23 00:00:00.000,2006-11-23 00:00:00.000,Variant 80,80,Simulated process instance,,accept,,,,complete,
82,time-out 1,__INVALID__,2006-11-26 00:00:00.000,2006-11-26 00:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
82,time-out 3,__INVALID__,2006-11-30 00:00:00.000,2006-11-30 00:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
82,collect reviews,Anne,2006-12-07 00:00:00.000,2006-12-09 00:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
82,decide,Wil,2008-09-23 01:00:00.000,2008-09-24 01:00:00.000,Variant 80,80,Simulated process instance,,,,,1,complete,0
82,invite additional reviewer,Mike,2008-09-24 01:00:00.000,2008-09-25 01:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
82,time-out X,__INVALID__,2008-09-25 01:00:00.000,2008-09-25 01:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
82,decide,Wil,2009-01-14 00:00:00.000,2009-01-15 00:00:00.000,Variant 80,80,Simulated process instance,,,,,1,complete,0
82,invite additional reviewer,Anne,2009-01-15 00:00:00.000,2009-01-18 00:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
82,time-out X,__INVALID__,2009-01-25 00:00:00.000,2009-01-25 00:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
82,decide,Wil,2009-08-19 01:00:00.000,2009-08-21 01:00:00.000,Variant 80,80,Simulated process instance,,,,,1,complete,0
82,invite additional reviewer,Mike,2009-08-25 01:00:00.000,2009-08-25 01:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
82,get review X,Sara,2009-08-29 01:00:00.000,2009-08-29 01:00:00.000,Variant 80,80,Simulated process instance,,,,reject,,complete,
82,decide,Wil,2009-10-02 01:00:00.000,2009-10-02 01:00:00.000,Variant 80,80,Simulated process instance,,,,,1,complete,1
82,invite additional reviewer,Mike,2009-10-04 01:00:00.000,2009-10-06 01:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
82,time-out X,__INVALID__,2009-10-14 01:00:00.000,2009-10-14 01:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
82,decide,Wil,2010-03-13 00:00:00.000,2010-03-18 00:00:00.000,Variant 80,80,Simulated process instance,,,,,1,complete,1
82,invite additional reviewer,Mike,2010-03-18 00:00:00.000,2010-03-23 00:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
82,get review X,Carol,2010-03-26 00:00:00.000,2010-03-26 00:00:00.000,Variant 80,80,Simulated process instance,,,,accept,,complete,
82,decide,Wil,2010-04-21 01:00:00.000,2010-04-26 01:00:00.000,Variant 80,80,Simulated process instance,,,,,2,complete,1
82,invite additional reviewer,Anne,2010-04-26 01:00:00.000,2010-04-28 01:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
82,get review X,Carol,2010-05-01 01:00:00.000,2010-05-01 01:00:00.000,Variant 80,80,Simulated process instance,,,,accept,,complete,
82,decide,Wil,2010-05-14 01:00:00.000,2010-05-17 01:00:00.000,Variant 80,80,Simulated process instance,,,,,3,complete,1
82,invite additional reviewer,Mike,2010-05-17 01:00:00.000,2010-05-18 01:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
82,time-out X,__INVALID__,2010-05-19 01:00:00.000,2010-05-19 01:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
82,decide,Wil,2010-05-24 01:00:00.000,2010-05-28 01:00:00.000,Variant 80,80,Simulated process instance,,,,,3,complete,1
82,accept,Mike,2010-05-28 01:00:00.000,2010-05-29 01:00:00.000,Variant 80,80,Simulated process instance,,,,,,complete,
83,invite reviewers,Anne,2006-11-30 00:00:00.000,2006-12-01 00:00:00.000,Variant 81,81,Simulated process instance,,,,,,complete,
83,time-out 1,__INVALID__,2006-12-03 00:00:00.000,2006-12-03 00:00:00.000,Variant 81,81,Simulated process instance,,,,,,complete,
83,get review 3,Sam,2006-12-04 00:00:00.000,2006-12-04 00:00:00.000,Variant 81,81,Simulated process instance,,,accept,,,complete,
83,time-out 2,__INVALID__,2006-12-04 00:00:00.000,2006-12-04 00:00:00.000,Variant 81,81,Simulated process instance,,,,,,complete,
83,collect reviews,Anne,2006-12-17 00:00:00.000,2006-12-19 00:00:00.000,Variant 81,81,Simulated process instance,,,,,,complete,
83,decide,Wil,2007-03-19 00:00:00.000,2007-03-21 00:00:00.000,Variant 81,81,Simulated process instance,,,,,2,complete,0
83,invite additional reviewer,Mike,2007-04-27 01:00:00.000,2007-04-29 01:00:00.000,Variant 81,81,Simulated process instance,,,,,,complete,
83,time-out X,__INVALID__,2007-05-03 01:00:00.000,2007-05-03 01:00:00.000,Variant 81,81,Simulated process instance,,,,,,complete,
83,decide,Wil,2007-07-22 01:00:00.000,2007-07-22 01:00:00.000,Variant 81,81,Simulated process instance,,,,,2,complete,0
83,invite additional reviewer,Mike,2007-07-22 01:00:00.000,2007-07-25 01:00:00.000,Variant 81,81,Simulated process instance,,,,,,complete,
83,time-out X,__INVALID__,2007-07-30 01:00:00.000,2007-07-30 01:00:00.000,Variant 81,81,Simulated process instance,,,,,,complete,
83,decide,Wil,2009-02-28 00:00:00.000,2009-03-01 00:00:00.000,Variant 81,81,Simulated process instance,,,,,2,complete,0
83,invite additional reviewer,Anne,2009-03-01 00:00:00.000,2009-03-01 00:00:00.000,Variant 81,81,Simulated process instance,,,,,,complete,
83,get review X,Pete,2009-03-05 00:00:00.000,2009-03-05 00:00:00.000,Variant 81,81,Simulated process instance,,,,accept,,complete,
83,decide,Wil,2009-07-05 01:00:00.000,2009-07-07 01:00:00.000,Variant 81,81,Simulated process instance,,,,,3,complete,0
83,accept,Mike,2009-07-07 01:00:00.000,2009-07-10 01:00:00.000,Variant 81,81,Simulated process instance,,,,,,complete,
84,invite reviewers,Mike,2006-11-27 00:00:00.000,2006-12-01 00:00:00.000,Variant 82,82,Simulated process instance,,,,,,complete,
84,time-out 3,__INVALID__,2006-12-01 00:00:00.000,2006-12-01 00:00:00.000,Variant 82,82,Simulated process instance,,,,,,complete,
84,get review 2,Pam,2006-12-04 00:00:00.000,2006-12-04 00:00:00.000,Variant 82,82,Simulated process instance,,reject,,,,complete,
84,time-out 1,__INVALID__,2006-12-10 00:00:00.000,2006-12-10 00:00:00.000,Variant 82,82,Simulated process instance,,,,,,complete,
84,collect reviews,Anne,2006-12-17 00:00:00.000,2006-12-17 00:00:00.000,Variant 82,82,Simulated process instance,,,,,,complete,
84,decide,Wil,2007-01-08 00:00:00.000,2007-01-12 00:00:00.000,Variant 82,82,Simulated process instance,,,,,0,complete,1
84,invite additional reviewer,Mike,2007-01-18 00:00:00.000,2007-01-18 00:00:00.000,Variant 82,82,Simulated process instance,,,,,,complete,
84,time-out X,__INVALID__,2007-01-28 00:00:00.000,2007-01-28 00:00:00.000,Variant 82,82,Simulated process instance,,,,,,complete,
84,decide,Wil,2007-11-08 00:00:00.000,2007-11-11 00:00:00.000,Variant 82,82,Simulated process instance,,,,,0,complete,1
84,invite additional reviewer,Anne,2007-11-11 00:00:00.000,2007-11-11 00:00:00.000,Variant 82,82,Simulated process instance,,,,,,complete,
84,time-out X,__INVALID__,2007-11-13 00:00:00.000,2007-11-13 00:00:00.000,Variant 82,82,Simulated process instance,,,,,,complete,
84,decide,Wil,2008-05-25 01:00:00.000,2008-05-30 01:00:00.000,Variant 82,82,Simulated process instance,,,,,0,complete,1
84,invite additional reviewer,Mike,2008-05-30 01:00:00.000,2008-06-02 01:00:00.000,Variant 82,82,Simulated process instance,,,,,,complete,
84,get review X,Sara,2008-06-02 01:00:00.000,2008-06-02 01:00:00.000,Variant 82,82,Simulated process instance,,,,reject,,complete,
84,decide,Wil,2008-06-08 01:00:00.000,2008-06-11 01:00:00.000,Variant 82,82,Simulated process instance,,,,,0,complete,2
84,invite additional reviewer,Anne,2008-06-11 01:00:00.000,2008-06-11 01:00:00.000,Variant 82,82,Simulated process instance,,,,,,complete,
84,get review X,John,2008-06-12 01:00:00.000,2008-06-12 01:00:00.000,Variant 82,82,Simulated process instance,,,,reject,,complete,
84,decide,Wil,2008-10-16 01:00:00.000,2008-10-19 01:00:00.000,Variant 82,82,Simulated process instance,,,,,0,complete,3
84,invite additional reviewer,Mike,2008-10-19 01:00:00.000,2008-10-21 01:00:00.000,Variant 82,82,Simulated process instance,,,,,,complete,
84,get review X,Pam,2008-10-25 01:00:00.000,2008-10-25 01:00:00.000,Variant 82,82,Simulated process instance,,,,reject,,complete,
84,decide,Wil,2008-11-02 00:00:00.000,2008-11-04 00:00:00.000,Variant 82,82,Simulated process instance,,,,,0,complete,4
84,invite additional reviewer,Anne,2008-11-04 00:00:00.000,2008-11-08 00:00:00.000,Variant 82,82,Simulated process instance,,,,,,complete,
84,get review X,Pete,2008-11-09 00:00:00.000,2008-11-09 00:00:00.000,Variant 82,82,Simulated process instance,,,,reject,,complete,
84,decide,Wil,2009-03-29 00:00:00.000,2009-04-03 01:00:00.000,Variant 82,82,Simulated process instance,,,,,0,complete,5
84,reject,Anne,2009-04-03 01:00:00.000,2009-04-03 01:00:00.000,Variant 82,82,Simulated process instance,,,,,,complete,
85,invite reviewers,Anne,2006-12-20 00:00:00.000,2006-12-24 00:00:00.000,Variant 1,1,Simulated process instance,,,,,,complete,
85,get review 2,John,2007-01-01 00:00:00.000,2007-01-01 00:00:00.000,Variant 1,1,Simulated process instance,,reject,,,,complete,
85,get review 1,Pam,2007-01-04 00:00:00.000,2007-01-04 00:00:00.000,Variant 1,1,Simulated process instance,reject,,,,,complete,
85,get review 3,Sara,2007-01-05 00:00:00.000,2007-01-05 00:00:00.000,Variant 1,1,Simulated process instance,,,reject,,,complete,
85,collect reviews,Anne,2007-01-11 00:00:00.000,2007-01-15 00:00:00.000,Variant 1,1,Simulated process instance,,,,,,complete,
85,decide,Wil,2007-04-27 01:00:00.000,2007-04-30 01:00:00.000,Variant 1,1,Simulated process instance,,,,,0,complete,3
85,reject,Mike,2007-05-01 01:00:00.000,2007-05-02 01:00:00.000,Variant 1,1,Simulated process instance,,,,,,complete,
86,invite reviewers,Mike,2006-12-16 00:00:00.000,2006-12-21 00:00:00.000,Variant 83,83,Simulated process instance,,,,,,complete,
86,get review 1,Mary,2006-12-21 00:00:00.000,2006-12-21 00:00:00.000,Variant 83,83,Simulated process instance,accept,,,,,complete,
86,get review 2,Mary,2006-12-21 00:00:00.000,2006-12-21 00:00:00.000,Variant 83,83,Simulated process instance,,reject,,,,complete,
86,get review 3,Pete,2006-12-21 00:00:00.000,2006-12-21 00:00:00.000,Variant 83,83,Simulated process instance,,,reject,,,complete,
86,collect reviews,Mike,2006-12-23 00:00:00.000,2007-01-04 00:00:00.000,Variant 83,83,Simulated process instance,,,,,,complete,
86,decide,Wil,2008-03-17 00:00:00.000,2008-03-20 00:00:00.000,Variant 83,83,Simulated process instance,,,,,1,complete,2
86,invite additional reviewer,Mike,2008-03-20 00:00:00.000,2008-03-21 00:00:00.000,Variant 83,83,Simulated process instance,,,,,,complete,
86,get review X,Pete,2008-03-26 00:00:00.000,2008-03-26 00:00:00.000,Variant 83,83,Simulated process instance,,,,accept,,complete,
86,decide,Wil,2008-03-31 01:00:00.000,2008-04-03 01:00:00.000,Variant 83,83,Simulated process instance,,,,,2,complete,2
86,invite additional reviewer,Anne,2008-04-03 01:00:00.000,2008-04-04 01:00:00.000,Variant 83,83,Simulated process instance,,,,,,complete,
86,time-out X,__INVALID__,2008-04-08 01:00:00.000,2008-04-08 01:00:00.000,Variant 83,83,Simulated process instance,,,,,,complete,
86,decide,Wil,2009-01-21 00:00:00.000,2009-01-22 00:00:00.000,Variant 83,83,Simulated process instance,,,,,2,complete,2
86,invite additional reviewer,Mike,2009-01-22 00:00:00.000,2009-01-25 00:00:00.000,Variant 83,83,Simulated process instance,,,,,,complete,
86,get review X,Pete,2009-01-30 00:00:00.000,2009-01-30 00:00:00.000,Variant 83,83,Simulated process instance,,,,reject,,complete,
86,decide,Wil,2009-03-18 00:00:00.000,2009-03-20 00:00:00.000,Variant 83,83,Simulated process instance,,,,,2,complete,3
86,invite additional reviewer,Mike,2009-03-20 00:00:00.000,2009-03-21 00:00:00.000,Variant 83,83,Simulated process instance,,,,,,complete,
86,get review X,Sara,2009-03-22 00:00:00.000,2009-03-22 00:00:00.000,Variant 83,83,Simulated process instance,,,,reject,,complete,
86,decide,Wil,2009-05-23 01:00:00.000,2009-05-23 01:00:00.000,Variant 83,83,Simulated process instance,,,,,2,complete,4
86,invite additional reviewer,Mike,2009-05-24 01:00:00.000,2009-05-27 01:00:00.000,Variant 83,83,Simulated process instance,,,,,,complete,
86,get review X,Pete,2009-05-28 01:00:00.000,2009-05-28 01:00:00.000,Variant 83,83,Simulated process instance,,,,accept,,complete,
86,decide,Wil,2009-10-02 01:00:00.000,2009-10-02 01:00:00.000,Variant 83,83,Simulated process instance,,,,,3,complete,4
86,invite additional reviewer,Anne,2009-10-04 01:00:00.000,2009-10-07 01:00:00.000,Variant 83,83,Simulated process instance,,,,,,complete,
86,get review X,Pam,2009-10-11 01:00:00.000,2009-10-11 01:00:00.000,Variant 83,83,Simulated process instance,,,,reject,,complete,
86,decide,Wil,2010-01-02 00:00:00.000,2010-01-03 00:00:00.000,Variant 83,83,Simulated process instance,,,,,3,complete,5
86,invite additional reviewer,Mike,2010-01-03 00:00:00.000,2010-01-04 00:00:00.000,Variant 83,83,Simulated process instance,,,,,,complete,
86,get review X,Pete,2010-01-04 00:00:00.000,2010-01-04 00:00:00.000,Variant 83,83,Simulated process instance,,,,accept,,complete,
86,decide,Wil,2010-04-01 01:00:00.000,2010-04-04 01:00:00.000,Variant 83,83,Simulated process instance,,,,,4,complete,5
86,accept,Anne,2010-04-04 01:00:00.000,2010-04-07 01:00:00.000,Variant 83,83,Simulated process instance,,,,,,complete,
87,invite reviewers,Mike,2007-01-04 00:00:00.000,2007-01-04 00:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,get review 2,Mary,2007-01-05 00:00:00.000,2007-01-05 00:00:00.000,Variant 84,84,Simulated process instance,,accept,,,,complete,
87,get review 3,Carol,2007-01-07 00:00:00.000,2007-01-07 00:00:00.000,Variant 84,84,Simulated process instance,,,accept,,,complete,
87,get review 1,Pam,2007-01-09 00:00:00.000,2007-01-09 00:00:00.000,Variant 84,84,Simulated process instance,reject,,,,,complete,
87,collect reviews,Mike,2007-01-13 00:00:00.000,2007-01-14 00:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,decide,Wil,2007-07-08 01:00:00.000,2007-07-10 01:00:00.000,Variant 84,84,Simulated process instance,,,,,2,complete,1
87,invite additional reviewer,Mike,2007-07-10 01:00:00.000,2007-07-14 01:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,time-out X,__INVALID__,2007-07-24 01:00:00.000,2007-07-24 01:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,decide,Wil,2007-09-30 01:00:00.000,2007-09-30 01:00:00.000,Variant 84,84,Simulated process instance,,,,,2,complete,1
87,invite additional reviewer,Anne,2007-09-30 01:00:00.000,2007-10-02 01:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,time-out X,__INVALID__,2007-10-03 01:00:00.000,2007-10-03 01:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,decide,Wil,2008-10-05 01:00:00.000,2008-10-05 01:00:00.000,Variant 84,84,Simulated process instance,,,,,2,complete,1
87,invite additional reviewer,Mike,2008-10-05 01:00:00.000,2008-10-05 01:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,time-out X,__INVALID__,2008-10-05 01:00:00.000,2008-10-05 01:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,decide,Wil,2009-04-20 01:00:00.000,2009-04-25 01:00:00.000,Variant 84,84,Simulated process instance,,,,,2,complete,1
87,invite additional reviewer,Mike,2009-04-25 01:00:00.000,2009-04-27 01:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,time-out X,__INVALID__,2009-04-30 01:00:00.000,2009-04-30 01:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,decide,Wil,2009-06-23 01:00:00.000,2009-06-26 01:00:00.000,Variant 84,84,Simulated process instance,,,,,2,complete,1
87,invite additional reviewer,Mike,2009-06-26 01:00:00.000,2009-06-29 01:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,time-out X,__INVALID__,2009-07-01 01:00:00.000,2009-07-01 01:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,decide,Wil,2009-10-05 01:00:00.000,2009-10-10 01:00:00.000,Variant 84,84,Simulated process instance,,,,,2,complete,1
87,invite additional reviewer,Mike,2009-10-13 01:00:00.000,2009-10-16 01:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,get review X,Pete,2009-10-20 01:00:00.000,2009-10-20 01:00:00.000,Variant 84,84,Simulated process instance,,,,reject,,complete,
87,decide,Wil,2010-01-12 00:00:00.000,2010-01-17 00:00:00.000,Variant 84,84,Simulated process instance,,,,,2,complete,2
87,invite additional reviewer,Anne,2010-01-17 00:00:00.000,2010-01-18 00:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,time-out X,__INVALID__,2010-01-23 00:00:00.000,2010-01-23 00:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,decide,Wil,2010-03-04 00:00:00.000,2010-03-07 00:00:00.000,Variant 84,84,Simulated process instance,,,,,2,complete,2
87,invite additional reviewer,Anne,2010-03-07 00:00:00.000,2010-03-08 00:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
87,get review X,John,2010-03-11 00:00:00.000,2010-03-11 00:00:00.000,Variant 84,84,Simulated process instance,,,,reject,,complete,
87,decide,Wil,2010-04-06 01:00:00.000,2010-04-08 01:00:00.000,Variant 84,84,Simulated process instance,,,,,2,complete,3
87,reject,Anne,2010-04-10 01:00:00.000,2010-04-10 01:00:00.000,Variant 84,84,Simulated process instance,,,,,,complete,
88,invite reviewers,Anne,2006-12-20 00:00:00.000,2006-12-20 00:00:00.000,Variant 3,3,Simulated process instance,,,,,,complete,
88,get review 3,Sara,2006-12-21 00:00:00.000,2006-12-21 00:00:00.000,Variant 3,3,Simulated process instance,,,reject,,,complete,
88,get review 1,John,2006-12-22 00:00:00.000,2006-12-22 00:00:00.000,Variant 3,3,Simulated process instance,reject,,,,,complete,
88,time-out 2,__INVALID__,2007-01-02 00:00:00.000,2007-01-02 00:00:00.000,Variant 3,3,Simulated process instance,,,,,,complete,
88,collect reviews,Mike,2007-01-07 00:00:00.000,2007-01-12 00:00:00.000,Variant 3,3,Simulated process instance,,,,,,complete,
88,decide,Wil,2007-07-25 01:00:00.000,2007-07-30 01:00:00.000,Variant 3,3,Simulated process instance,,,,,0,complete,3
88,reject,Mike,2007-07-30 01:00:00.000,2007-07-31 01:00:00.000,Variant 3,3,Simulated process instance,,,,,,complete,
89,invite reviewers,Anne,2007-01-03 00:00:00.000,2007-01-06 00:00:00.000,Variant 85,85,Simulated process instance,,,,,,complete,
89,time-out 2,__INVALID__,2007-01-07 00:00:00.000,2007-01-07 00:00:00.000,Variant 85,85,Simulated process instance,,,,,,complete,
89,time-out 3,__INVALID__,2007-01-09 00:00:00.000,2007-01-09 00:00:00.000,Variant 85,85,Simulated process instance,,,,,,complete,
89,time-out 1,__INVALID__,2007-01-12 00:00:00.000,2007-01-12 00:00:00.000,Variant 85,85,Simulated process instance,,,,,,complete,
89,collect reviews,Mike,2007-01-13 00:00:00.000,2007-01-13 00:00:00.000,Variant 85,85,Simulated process instance,,,,,,complete,
89,decide,Wil,2007-04-14 01:00:00.000,2007-04-17 01:00:00.000,Variant 85,85,Simulated process instance,,,,,1,complete,0
89,invite additional reviewer,Mike,2007-04-20 01:00:00.000,2007-04-22 01:00:00.000,Variant 85,85,Simulated process instance,,,,,,complete,
89,time-out X,__INVALID__,2007-04-25 01:00:00.000,2007-04-25 01:00:00.000,Variant 85,85,Simulated process instance,,,,,,complete,
89,decide,Wil,2009-03-01 00:00:00.000,2009-03-05 00:00:00.000,Variant 85,85,Simulated process instance,,,,,1,complete,0
89,invite additional reviewer,Anne,2009-03-05 00:00:00.000,2009-03-09 00:00:00.000,Variant 85,85,Simulated process instance,,,,,,complete,
89,get review X,Pam,2009-03-11 00:00:00.000,2009-03-11 00:00:00.000,Variant 85,85,Simulated process instance,,,,reject,,complete,
89,decide,Wil,2009-03-23 00:00:00.000,2009-03-23 00:00:00.000,Variant 85,85,Simulated process instance,,,,,1,complete,1
89,invite additional reviewer,Anne,2009-03-23 00:00:00.000,2009-03-27 00:00:00.000,Variant 85,85,Simulated process instance,,,,,,complete,
89,get review X,Sara,2009-03-30 01:00:00.000,2009-03-30 01:00:00.000,Variant 85,85,Simulated process instance,,,,accept,,complete,
89,decide,Wil,2009-06-27 01:00:00.000,2009-07-01 01:00:00.000,Variant 85,85,Simulated process instance,,,,,2,complete,1
89,invite additional reviewer,Mike,2009-07-01 01:00:00.000,2009-07-02 01:00:00.000,Variant 85,85,Simulated process instance,,,,,,complete,
89,get review X,Mary,2009-07-02 01:00:00.000,2009-07-02 01:00:00.000,Variant 85,85,Simulated process instance,,,,reject,,complete,
89,decide,Wil,2009-09-04 01:00:00.000,2009-09-04 01:00:00.000,Variant 85,85,Simulated process instance,,,,,2,complete,2
89,invite additional reviewer,Mike,2009-09-04 01:00:00.000,2009-09-07 01:00:00.000,Variant 85,85,Simulated process instance,,,,,,complete,
89,get review X,Sara,2009-09-09 01:00:00.000,2009-09-09 01:00:00.000,Variant 85,85,Simulated process instance,,,,accept,,complete,
89,decide,Wil,2009-10-14 01:00:00.000,2009-10-14 01:00:00.000,Variant 85,85,Simulated process instance,,,,,3,complete,2
89,accept,Mike,2009-10-16 01:00:00.000,2009-10-20 01:00:00.000,Variant 85,85,Simulated process instance,,,,,,complete,
9,invite reviewers,Anne,2006-02-02 00:00:00.000,2006-02-03 00:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,get review 3,Carol,2006-02-06 00:00:00.000,2006-02-06 00:00:00.000,Variant 86,86,Simulated process instance,,,accept,,,complete,
9,get review 2,Mary,2006-02-08 00:00:00.000,2006-02-08 00:00:00.000,Variant 86,86,Simulated process instance,,reject,,,,complete,
9,time-out 1,__INVALID__,2006-02-09 00:00:00.000,2006-02-09 00:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,collect reviews,Anne,2006-02-09 00:00:00.000,2006-02-14 00:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,decide,Wil,2006-04-22 01:00:00.000,2006-04-25 01:00:00.000,Variant 86,86,Simulated process instance,,,,,1,complete,1
9,invite additional reviewer,Mike,2006-04-25 01:00:00.000,2006-04-28 01:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,time-out X,__INVALID__,2006-04-28 01:00:00.000,2006-04-28 01:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,decide,Wil,2006-05-05 01:00:00.000,2006-05-05 01:00:00.000,Variant 86,86,Simulated process instance,,,,,1,complete,1
9,invite additional reviewer,Anne,2006-05-13 01:00:00.000,2006-05-15 01:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,time-out X,__INVALID__,2006-05-16 01:00:00.000,2006-05-16 01:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,decide,Wil,2007-12-06 00:00:00.000,2007-12-10 00:00:00.000,Variant 86,86,Simulated process instance,,,,,1,complete,1
9,invite additional reviewer,Mike,2007-12-10 00:00:00.000,2007-12-13 00:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,time-out X,__INVALID__,2007-12-22 00:00:00.000,2007-12-22 00:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,decide,Wil,2008-01-22 00:00:00.000,2008-01-26 00:00:00.000,Variant 86,86,Simulated process instance,,,,,1,complete,1
9,invite additional reviewer,Mike,2008-01-26 00:00:00.000,2008-01-28 00:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,get review X,Carol,2008-02-01 00:00:00.000,2008-02-01 00:00:00.000,Variant 86,86,Simulated process instance,,,,reject,,complete,
9,decide,Wil,2008-04-03 01:00:00.000,2008-04-04 01:00:00.000,Variant 86,86,Simulated process instance,,,,,1,complete,2
9,invite additional reviewer,Mike,2008-04-04 01:00:00.000,2008-04-08 01:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,time-out X,__INVALID__,2008-04-16 01:00:00.000,2008-04-16 01:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,decide,Wil,2008-07-13 01:00:00.000,2008-07-14 01:00:00.000,Variant 86,86,Simulated process instance,,,,,1,complete,2
9,invite additional reviewer,Anne,2008-07-14 01:00:00.000,2008-07-14 01:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,get review X,Pete,2008-07-19 01:00:00.000,2008-07-19 01:00:00.000,Variant 86,86,Simulated process instance,,,,accept,,complete,
9,decide,Wil,2008-10-10 01:00:00.000,2008-10-14 01:00:00.000,Variant 86,86,Simulated process instance,,,,,2,complete,2
9,invite additional reviewer,Anne,2008-10-14 01:00:00.000,2008-10-16 01:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,get review X,Sara,2008-10-19 01:00:00.000,2008-10-19 01:00:00.000,Variant 86,86,Simulated process instance,,,,reject,,complete,
9,decide,Wil,2008-12-21 00:00:00.000,2009-01-01 00:00:00.000,Variant 86,86,Simulated process instance,,,,,2,complete,3
9,invite additional reviewer,Mike,2009-01-01 00:00:00.000,2009-01-02 00:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,get review X,Pam,2009-01-07 00:00:00.000,2009-01-07 00:00:00.000,Variant 86,86,Simulated process instance,,,,reject,,complete,
9,decide,Wil,2009-11-06 00:00:00.000,2009-11-08 00:00:00.000,Variant 86,86,Simulated process instance,,,,,2,complete,4
9,invite additional reviewer,Mike,2009-11-08 00:00:00.000,2009-11-08 00:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,time-out X,__INVALID__,2009-11-18 00:00:00.000,2009-11-18 00:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
9,decide,Wil,2010-01-17 00:00:00.000,2010-01-17 00:00:00.000,Variant 86,86,Simulated process instance,,,,,2,complete,4
9,reject,Mike,2010-01-17 00:00:00.000,2010-01-18 00:00:00.000,Variant 86,86,Simulated process instance,,,,,,complete,
90,invite reviewers,Anne,2007-01-09 00:00:00.000,2007-01-11 00:00:00.000,Variant 87,87,Simulated process instance,,,,,,complete,
90,time-out 2,__INVALID__,2007-01-11 00:00:00.000,2007-01-11 00:00:00.000,Variant 87,87,Simulated process instance,,,,,,complete,
90,time-out 1,__INVALID__,2007-01-13 00:00:00.000,2007-01-13 00:00:00.000,Variant 87,87,Simulated process instance,,,,,,complete,
90,get review 3,Sara,2007-01-14 00:00:00.000,2007-01-14 00:00:00.000,Variant 87,87,Simulated process instance,,,accept,,,complete,
90,collect reviews,Mike,2007-01-14 00:00:00.000,2007-01-18 00:00:00.000,Variant 87,87,Simulated process instance,,,,,,complete,
90,decide,Wil,2007-08-22 01:00:00.000,2007-08-26 01:00:00.000,Variant 87,87,Simulated process instance,,,,,2,complete,0
90,invite additional reviewer,Mike,2007-08-26 01:00:00.000,2007-08-30 01:00:00.000,Variant 87,87,Simulated process instance,,,,,,complete,
