Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) description,call centre,duration,lifecycle:transition,location,outcome
686,close claim,Claims handler,1970-01-01 06:32:29.000,1970-01-01 06:32:32.000,Variant 7,7,Simulated process instance,,,complete,,
686,advise claimant on reimbursement,Claims handler,1970-01-01 06:32:32.000,1970-01-01 06:33:24.000,Variant 7,7,Simulated process instance,,,complete,,
686,end,Claims handler,1970-01-01 06:33:24.000,1970-01-01 06:33:24.000,Variant 7,7,Simulated process instance,,14340,complete,,processed
687,incoming claim,customer,1970-01-01 02:26:53.000,1970-01-01 02:26:53.000,Variant 3,3,Simulated process instance,Sydney,,complete,,
687,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:24:27.000,1970-01-01 03:24:38.000,Variant 3,3,Simulated process instance,,,complete,Sydney,
687,end,Call Centre Agent Sydney,1970-01-01 03:24:38.000,1970-01-01 03:24:38.000,Variant 3,3,Simulated process instance,,3465,complete,,S insufficient information
688,incoming claim,customer,1970-01-01 02:34:29.000,1970-01-01 02:34:29.000,Variant 7,7,Simulated process instance,Brisbane,,complete,,
688,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 03:44:54.000,1970-01-01 03:45:22.000,Variant 7,7,Simulated process instance,,,complete,Brisbane,
688,B register claim,Call Centre Agent Brisbane,1970-01-01 03:45:22.000,1970-01-01 03:53:58.000,Variant 7,7,Simulated process instance,,,complete,,
688,determine likelihood of claim,Claims handler,1970-01-01 12:01:17.000,1970-01-01 12:01:25.000,Variant 7,7,Simulated process instance,,,complete,,
688,assess claim,Claims handler,1970-01-01 12:01:25.000,1970-01-01 12:11:42.000,Variant 7,7,Simulated process instance,,,complete,,
688,initiate payment,Claims handler,1970-01-01 12:11:42.000,1970-01-01 12:12:39.000,Variant 7,7,Simulated process instance,,,complete,,
688,close claim,Claims handler,1970-01-01 12:12:39.000,1970-01-01 12:14:11.000,Variant 7,7,Simulated process instance,,,complete,,
688,advise claimant on reimbursement,Claims handler,1970-01-01 12:14:11.000,1970-01-01 12:14:26.000,Variant 7,7,Simulated process instance,,,complete,,
688,end,Claims handler,1970-01-01 12:14:26.000,1970-01-01 12:14:26.000,Variant 7,7,Simulated process instance,,34797,complete,,processed
689,incoming claim,customer,1970-01-01 02:27:58.000,1970-01-01 02:27:58.000,Variant 2,2,Simulated process instance,Sydney,,complete,,
689,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 02:29:12.000,1970-01-01 02:29:41.000,Variant 2,2,Simulated process instance,,,complete,Sydney,
689,S register claim,Call Centre Agent Sydney,1970-01-01 02:29:41.000,1970-01-01 02:30:01.000,Variant 2,2,Simulated process instance,,,complete,,
689,determine likelihood of claim,Claims handler,1970-01-01 05:55:44.000,1970-01-01 05:55:51.000,Variant 2,2,Simulated process instance,,,complete,,
689,assess claim,Claims handler,1970-01-01 05:55:51.000,1970-01-01 05:58:33.000,Variant 2,2,Simulated process instance,,,complete,,
689,advise claimant on reimbursement,Claims handler,1970-01-01 05:58:33.000,1970-01-01 06:01:30.000,Variant 2,2,Simulated process instance,,,complete,,
689,initiate payment,Claims handler,1970-01-01 06:01:30.000,1970-01-01 06:12:51.000,Variant 2,2,Simulated process instance,,,complete,,
689,close claim,Claims handler,1970-01-01 06:12:51.000,1970-01-01 06:12:51.000,Variant 2,2,Simulated process instance,,,complete,,
689,end,Claims handler,1970-01-01 06:12:51.000,1970-01-01 06:12:51.000,Variant 2,2,Simulated process instance,,13493,complete,,processed
69,incoming claim,customer,1970-01-01 01:09:05.000,1970-01-01 01:09:05.000,Variant 4,4,Simulated process instance,Sydney,,complete,,
69,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 01:34:22.000,1970-01-01 01:35:12.000,Variant 4,4,Simulated process instance,,,complete,Sydney,
69,S register claim,Call Centre Agent Sydney,1970-01-01 01:35:12.000,1970-01-01 01:48:13.000,Variant 4,4,Simulated process instance,,,complete,,
69,determine likelihood of claim,Claims handler,1970-01-01 03:24:59.000,1970-01-01 03:25:33.000,Variant 4,4,Simulated process instance,,,complete,,
69,assess claim,Claims handler,1970-01-01 03:25:33.000,1970-01-01 03:28:22.000,Variant 4,4,Simulated process instance,,,complete,,
69,initiate payment,Claims handler,1970-01-01 03:28:22.000,1970-01-01 03:29:01.000,Variant 4,4,Simulated process instance,,,complete,,
69,close claim,Claims handler,1970-01-01 03:29:01.000,1970-01-01 03:29:06.000,Variant 4,4,Simulated process instance,,,complete,,
69,advise claimant on reimbursement,Claims handler,1970-01-01 03:29:06.000,1970-01-01 03:29:33.000,Variant 4,4,Simulated process instance,,,complete,,
69,end,Claims handler,1970-01-01 03:29:33.000,1970-01-01 03:29:33.000,Variant 4,4,Simulated process instance,,8428,complete,,processed
690,incoming claim,customer,1970-01-01 02:34:30.000,1970-01-01 02:34:30.000,Variant 6,6,Simulated process instance,Brisbane,,complete,,
690,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 04:56:47.000,1970-01-01 04:57:28.000,Variant 6,6,Simulated process instance,,,complete,Brisbane,
690,B register claim,Call Centre Agent Brisbane,1970-01-01 04:57:28.000,1970-01-01 05:10:30.000,Variant 6,6,Simulated process instance,,,complete,,
690,determine likelihood of claim,Claims handler,1970-01-01 05:50:54.000,1970-01-01 05:51:19.000,Variant 6,6,Simulated process instance,,,complete,,
690,end,Claims handler,1970-01-01 05:51:19.000,1970-01-01 05:51:19.000,Variant 6,6,Simulated process instance,,11809,complete,,not liable
691,incoming claim,customer,1970-01-01 02:28:43.000,1970-01-01 02:28:43.000,Variant 2,2,Simulated process instance,Sydney,,complete,,
691,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:26:40.000,1970-01-01 03:26:54.000,Variant 2,2,Simulated process instance,,,complete,Sydney,
691,S register claim,Call Centre Agent Sydney,1970-01-01 03:26:54.000,1970-01-01 03:28:14.000,Variant 2,2,Simulated process instance,,,complete,,
691,determine likelihood of claim,Claims handler,1970-01-01 11:56:59.000,1970-01-01 11:57:11.000,Variant 2,2,Simulated process instance,,,complete,,
691,assess claim,Claims handler,1970-01-01 11:57:11.000,1970-01-01 12:07:38.000,Variant 2,2,Simulated process instance,,,complete,,
691,advise claimant on reimbursement,Claims handler,1970-01-01 12:07:38.000,1970-01-01 12:20:06.000,Variant 2,2,Simulated process instance,,,complete,,
691,initiate payment,Claims handler,1970-01-01 12:20:06.000,1970-01-01 12:20:57.000,Variant 2,2,Simulated process instance,,,complete,,
691,close claim,Claims handler,1970-01-01 12:20:57.000,1970-01-01 12:22:46.000,Variant 2,2,Simulated process instance,,,complete,,
691,end,Claims handler,1970-01-01 12:22:46.000,1970-01-01 12:22:46.000,Variant 2,2,Simulated process instance,,35643,complete,,processed
692,incoming claim,customer,1970-01-01 02:35:38.000,1970-01-01 02:35:38.000,Variant 5,5,Simulated process instance,Brisbane,,complete,,
692,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 05:09:09.000,1970-01-01 05:09:25.000,Variant 5,5,Simulated process instance,,,complete,Brisbane,
692,B register claim,Call Centre Agent Brisbane,1970-01-01 05:09:25.000,1970-01-01 05:14:59.000,Variant 5,5,Simulated process instance,,,complete,,
692,determine likelihood of claim,Claims handler,1970-01-01 11:49:20.000,1970-01-01 11:49:25.000,Variant 5,5,Simulated process instance,,,complete,,
692,assess claim,Claims handler,1970-01-01 11:49:25.000,1970-01-01 11:59:29.000,Variant 5,5,Simulated process instance,,,complete,,
692,end,Claims handler,1970-01-01 11:59:29.000,1970-01-01 11:59:29.000,Variant 5,5,Simulated process instance,,33831,complete,,rejected
693,incoming claim,customer,1970-01-01 02:28:53.000,1970-01-01 02:28:53.000,Variant 2,2,Simulated process instance,Sydney,,complete,,
693,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:00:42.000,1970-01-01 03:01:04.000,Variant 2,2,Simulated process instance,,,complete,Sydney,
693,S register claim,Call Centre Agent Sydney,1970-01-01 03:01:04.000,1970-01-01 03:03:39.000,Variant 2,2,Simulated process instance,,,complete,,
693,determine likelihood of claim,Claims handler,1970-01-01 03:45:53.000,1970-01-01 03:46:00.000,Variant 2,2,Simulated process instance,,,complete,,
693,assess claim,Claims handler,1970-01-01 03:46:00.000,1970-01-01 03:49:19.000,Variant 2,2,Simulated process instance,,,complete,,
693,advise claimant on reimbursement,Claims handler,1970-01-01 03:49:19.000,1970-01-01 03:53:01.000,Variant 2,2,Simulated process instance,,,complete,,
693,initiate payment,Claims handler,1970-01-01 03:53:01.000,1970-01-01 03:55:18.000,Variant 2,2,Simulated process instance,,,complete,,
693,close claim,Claims handler,1970-01-01 03:55:18.000,1970-01-01 03:55:50.000,Variant 2,2,Simulated process instance,,,complete,,
693,end,Claims handler,1970-01-01 03:55:50.000,1970-01-01 03:55:50.000,Variant 2,2,Simulated process instance,,5217,complete,,processed
694,incoming claim,customer,1970-01-01 02:35:53.000,1970-01-01 02:35:53.000,Variant 6,6,Simulated process instance,Brisbane,,complete,,
694,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 03:00:00.000,1970-01-01 03:00:32.000,Variant 6,6,Simulated process instance,,,complete,Brisbane,
694,B register claim,Call Centre Agent Brisbane,1970-01-01 03:00:32.000,1970-01-01 03:05:04.000,Variant 6,6,Simulated process instance,,,complete,,
694,determine likelihood of claim,Claims handler,1970-01-01 04:04:42.000,1970-01-01 04:04:59.000,Variant 6,6,Simulated process instance,,,complete,,
694,end,Claims handler,1970-01-01 04:04:59.000,1970-01-01 04:04:59.000,Variant 6,6,Simulated process instance,,5346,complete,,not liable
695,incoming claim,customer,1970-01-01 02:29:04.000,1970-01-01 02:29:04.000,Variant 3,3,Simulated process instance,Sydney,,complete,,
695,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 02:43:04.000,1970-01-01 02:43:16.000,Variant 3,3,Simulated process instance,,,complete,Sydney,
695,end,Call Centre Agent Sydney,1970-01-01 02:43:16.000,1970-01-01 02:43:16.000,Variant 3,3,Simulated process instance,,852,complete,,S insufficient information
696,incoming claim,customer,1970-01-01 02:36:15.000,1970-01-01 02:36:15.000,Variant 7,7,Simulated process instance,Brisbane,,complete,,
696,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 03:56:25.000,1970-01-01 03:56:54.000,Variant 7,7,Simulated process instance,,,complete,Brisbane,
696,B register claim,Call Centre Agent Brisbane,1970-01-01 03:56:54.000,1970-01-01 04:00:04.000,Variant 7,7,Simulated process instance,,,complete,,
696,determine likelihood of claim,Claims handler,1970-01-01 07:14:03.000,1970-01-01 07:14:29.000,Variant 7,7,Simulated process instance,,,complete,,
696,assess claim,Claims handler,1970-01-01 07:14:29.000,1970-01-01 07:23:34.000,Variant 7,7,Simulated process instance,,,complete,,
696,initiate payment,Claims handler,1970-01-01 07:23:34.000,1970-01-01 07:28:18.000,Variant 7,7,Simulated process instance,,,complete,,
696,close claim,Claims handler,1970-01-01 07:28:18.000,1970-01-01 07:28:29.000,Variant 7,7,Simulated process instance,,,complete,,
696,advise claimant on reimbursement,Claims handler,1970-01-01 07:28:29.000,1970-01-01 07:31:33.000,Variant 7,7,Simulated process instance,,,complete,,
696,end,Claims handler,1970-01-01 07:31:33.000,1970-01-01 07:31:33.000,Variant 7,7,Simulated process instance,,17718,complete,,processed
697,incoming claim,customer,1970-01-01 02:30:09.000,1970-01-01 02:30:09.000,Variant 3,3,Simulated process instance,Sydney,,complete,,
697,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:17:31.000,1970-01-01 03:17:35.000,Variant 3,3,Simulated process instance,,,complete,Sydney,
697,end,Call Centre Agent Sydney,1970-01-01 03:17:35.000,1970-01-01 03:17:35.000,Variant 3,3,Simulated process instance,,2846,complete,,S insufficient information
698,incoming claim,customer,1970-01-01 02:36:36.000,1970-01-01 02:36:36.000,Variant 12,12,Simulated process instance,Brisbane,,complete,,
698,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 03:32:09.000,1970-01-01 03:32:20.000,Variant 12,12,Simulated process instance,,,complete,Brisbane,
698,end,Call Centre Agent Brisbane,1970-01-01 03:32:20.000,1970-01-01 03:32:20.000,Variant 12,12,Simulated process instance,,3344,complete,,B insufficient information
699,incoming claim,customer,1970-01-01 02:30:16.000,1970-01-01 02:30:16.000,Variant 11,11,Simulated process instance,Sydney,,complete,,
699,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 02:31:16.000,1970-01-01 02:31:32.000,Variant 11,11,Simulated process instance,,,complete,Sydney,
699,S register claim,Call Centre Agent Sydney,1970-01-01 02:31:32.000,1970-01-01 02:32:10.000,Variant 11,11,Simulated process instance,,,complete,,
699,determine likelihood of claim,Claims handler,1970-01-01 05:30:11.000,1970-01-01 05:30:45.000,Variant 11,11,Simulated process instance,,,complete,,
699,assess claim,Claims handler,1970-01-01 05:30:45.000,1970-01-01 06:12:13.000,Variant 11,11,Simulated process instance,,,complete,,
699,end,Claims handler,1970-01-01 06:12:13.000,1970-01-01 06:12:13.000,Variant 11,11,Simulated process instance,,13317,complete,,rejected
7,incoming claim,customer,1970-01-01 01:00:31.000,1970-01-01 01:00:31.000,Variant 8,8,Simulated process instance,Sydney,,complete,,
7,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 01:00:31.000,1970-01-01 01:01:50.000,Variant 8,8,Simulated process instance,,,complete,Sydney,
7,S register claim,Call Centre Agent Sydney,1970-01-01 01:01:50.000,1970-01-01 01:02:42.000,Variant 8,8,Simulated process instance,,,complete,,
7,determine likelihood of claim,Claims handler,1970-01-01 01:02:42.000,1970-01-01 01:02:47.000,Variant 8,8,Simulated process instance,,,complete,,
7,assess claim,Claims handler,1970-01-01 01:02:47.000,1970-01-01 01:11:04.000,Variant 8,8,Simulated process instance,,,complete,,
7,initiate payment,Claims handler,1970-01-01 01:11:04.000,1970-01-01 01:12:35.000,Variant 8,8,Simulated process instance,,,complete,,
7,advise claimant on reimbursement,Claims handler,1970-01-01 01:12:35.000,1970-01-01 01:12:47.000,Variant 8,8,Simulated process instance,,,complete,,
7,close claim,Claims handler,1970-01-01 01:12:47.000,1970-01-01 01:13:09.000,Variant 8,8,Simulated process instance,,,complete,,
7,end,Claims handler,1970-01-01 01:13:09.000,1970-01-01 01:13:09.000,Variant 8,8,Simulated process instance,,758,complete,,processed
70,incoming claim,customer,1970-01-01 01:07:28.000,1970-01-01 01:07:28.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
70,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 01:10:26.000,1970-01-01 01:10:33.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
70,B register claim,Call Centre Agent Brisbane,1970-01-01 01:10:33.000,1970-01-01 01:11:37.000,Variant 1,1,Simulated process instance,,,complete,,
70,determine likelihood of claim,Claims handler,1970-01-01 05:48:08.000,1970-01-01 05:48:23.000,Variant 1,1,Simulated process instance,,,complete,,
70,assess claim,Claims handler,1970-01-01 05:48:23.000,1970-01-01 06:04:44.000,Variant 1,1,Simulated process instance,,,complete,,
70,advise claimant on reimbursement,Claims handler,1970-01-01 06:04:44.000,1970-01-01 06:05:56.000,Variant 1,1,Simulated process instance,,,complete,,
70,initiate payment,Claims handler,1970-01-01 06:05:56.000,1970-01-01 06:06:57.000,Variant 1,1,Simulated process instance,,,complete,,
70,close claim,Claims handler,1970-01-01 06:06:57.000,1970-01-01 06:07:04.000,Variant 1,1,Simulated process instance,,,complete,,
70,end,Claims handler,1970-01-01 06:07:04.000,1970-01-01 06:07:04.000,Variant 1,1,Simulated process instance,,17976,complete,,processed
700,incoming claim,customer,1970-01-01 02:37:18.000,1970-01-01 02:37:18.000,Variant 9,9,Simulated process instance,Brisbane,,complete,,
700,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 04:25:41.000,1970-01-01 04:26:22.000,Variant 9,9,Simulated process instance,,,complete,Brisbane,
700,B register claim,Call Centre Agent Brisbane,1970-01-01 04:26:22.000,1970-01-01 04:29:11.000,Variant 9,9,Simulated process instance,,,complete,,
700,determine likelihood of claim,Claims handler,1970-01-01 11:53:41.000,1970-01-01 11:53:53.000,Variant 9,9,Simulated process instance,,,complete,,
700,assess claim,Claims handler,1970-01-01 11:53:53.000,1970-01-01 12:00:23.000,Variant 9,9,Simulated process instance,,,complete,,
700,initiate payment,Claims handler,1970-01-01 12:00:23.000,1970-01-01 12:02:21.000,Variant 9,9,Simulated process instance,,,complete,,
700,advise claimant on reimbursement,Claims handler,1970-01-01 12:02:21.000,1970-01-01 12:08:34.000,Variant 9,9,Simulated process instance,,,complete,,
700,close claim,Claims handler,1970-01-01 12:08:34.000,1970-01-01 12:09:37.000,Variant 9,9,Simulated process instance,,,complete,,
700,end,Claims handler,1970-01-01 12:09:37.000,1970-01-01 12:09:37.000,Variant 9,9,Simulated process instance,,34339,complete,,processed
701,incoming claim,customer,1970-01-01 02:30:17.000,1970-01-01 02:30:17.000,Variant 10,10,Simulated process instance,Sydney,,complete,,
701,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:25:34.000,1970-01-01 03:26:44.000,Variant 10,10,Simulated process instance,,,complete,Sydney,
701,S register claim,Call Centre Agent Sydney,1970-01-01 03:26:44.000,1970-01-01 03:27:06.000,Variant 10,10,Simulated process instance,,,complete,,
701,determine likelihood of claim,Claims handler,1970-01-01 10:04:16.000,1970-01-01 10:04:17.000,Variant 10,10,Simulated process instance,,,complete,,
701,end,Claims handler,1970-01-01 10:04:17.000,1970-01-01 10:04:17.000,Variant 10,10,Simulated process instance,,27240,complete,,not liable
702,incoming claim,customer,1970-01-01 02:37:45.000,1970-01-01 02:37:45.000,Variant 9,9,Simulated process instance,Brisbane,,complete,,
702,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 04:23:09.000,1970-01-01 04:23:14.000,Variant 9,9,Simulated process instance,,,complete,Brisbane,
702,B register claim,Call Centre Agent Brisbane,1970-01-01 04:23:14.000,1970-01-01 04:25:27.000,Variant 9,9,Simulated process instance,,,complete,,
702,determine likelihood of claim,Claims handler,1970-01-01 05:29:12.000,1970-01-01 05:29:27.000,Variant 9,9,Simulated process instance,,,complete,,
702,assess claim,Claims handler,1970-01-01 05:29:27.000,1970-01-01 05:51:46.000,Variant 9,9,Simulated process instance,,,complete,,
702,initiate payment,Claims handler,1970-01-01 05:51:46.000,1970-01-01 05:52:08.000,Variant 9,9,Simulated process instance,,,complete,,
702,advise claimant on reimbursement,Claims handler,1970-01-01 05:52:08.000,1970-01-01 05:53:35.000,Variant 9,9,Simulated process instance,,,complete,,
702,close claim,Claims handler,1970-01-01 05:53:35.000,1970-01-01 05:55:36.000,Variant 9,9,Simulated process instance,,,complete,,
702,end,Claims handler,1970-01-01 05:55:36.000,1970-01-01 05:55:36.000,Variant 9,9,Simulated process instance,,11871,complete,,processed
703,incoming claim,customer,1970-01-01 02:30:31.000,1970-01-01 02:30:31.000,Variant 10,10,Simulated process instance,Sydney,,complete,,
703,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 02:37:25.000,1970-01-01 02:37:25.000,Variant 10,10,Simulated process instance,,,complete,Sydney,
703,S register claim,Call Centre Agent Sydney,1970-01-01 02:37:25.000,1970-01-01 02:45:11.000,Variant 10,10,Simulated process instance,,,complete,,
703,determine likelihood of claim,Claims handler,1970-01-01 03:15:27.000,1970-01-01 03:15:41.000,Variant 10,10,Simulated process instance,,,complete,,
703,end,Claims handler,1970-01-01 03:15:41.000,1970-01-01 03:15:41.000,Variant 10,10,Simulated process instance,,2710,complete,,not liable
704,incoming claim,customer,1970-01-01 02:37:50.000,1970-01-01 02:37:50.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
704,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 04:13:38.000,1970-01-01 04:13:42.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
704,B register claim,Call Centre Agent Brisbane,1970-01-01 04:13:42.000,1970-01-01 04:30:06.000,Variant 1,1,Simulated process instance,,,complete,,
704,determine likelihood of claim,Claims handler,1970-01-01 10:14:39.000,1970-01-01 10:15:02.000,Variant 1,1,Simulated process instance,,,complete,,
704,assess claim,Claims handler,1970-01-01 10:15:02.000,1970-01-01 10:15:39.000,Variant 1,1,Simulated process instance,,,complete,,
704,advise claimant on reimbursement,Claims handler,1970-01-01 10:15:39.000,1970-01-01 10:18:55.000,Variant 1,1,Simulated process instance,,,complete,,
704,initiate payment,Claims handler,1970-01-01 10:18:55.000,1970-01-01 10:27:01.000,Variant 1,1,Simulated process instance,,,complete,,
704,close claim,Claims handler,1970-01-01 10:27:01.000,1970-01-01 10:27:11.000,Variant 1,1,Simulated process instance,,,complete,,
704,end,Claims handler,1970-01-01 10:27:11.000,1970-01-01 10:27:11.000,Variant 1,1,Simulated process instance,,28161,complete,,processed
705,incoming claim,customer,1970-01-01 02:31:18.000,1970-01-01 02:31:18.000,Variant 8,8,Simulated process instance,Sydney,,complete,,
705,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 02:38:10.000,1970-01-01 02:38:36.000,Variant 8,8,Simulated process instance,,,complete,Sydney,
705,S register claim,Call Centre Agent Sydney,1970-01-01 02:38:36.000,1970-01-01 02:45:13.000,Variant 8,8,Simulated process instance,,,complete,,
705,determine likelihood of claim,Claims handler,1970-01-01 02:57:36.000,1970-01-01 02:58:19.000,Variant 8,8,Simulated process instance,,,complete,,
705,assess claim,Claims handler,1970-01-01 02:58:19.000,1970-01-01 03:26:55.000,Variant 8,8,Simulated process instance,,,complete,,
705,initiate payment,Claims handler,1970-01-01 03:26:55.000,1970-01-01 03:27:12.000,Variant 8,8,Simulated process instance,,,complete,,
705,advise claimant on reimbursement,Claims handler,1970-01-01 03:27:12.000,1970-01-01 03:29:21.000,Variant 8,8,Simulated process instance,,,complete,,
705,close claim,Claims handler,1970-01-01 03:29:21.000,1970-01-01 03:29:55.000,Variant 8,8,Simulated process instance,,,complete,,
705,end,Claims handler,1970-01-01 03:29:55.000,1970-01-01 03:29:55.000,Variant 8,8,Simulated process instance,,3517,complete,,processed
706,incoming claim,customer,1970-01-01 02:37:50.000,1970-01-01 02:37:50.000,Variant 6,6,Simulated process instance,Brisbane,,complete,,
706,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 03:03:44.000,1970-01-01 03:04:26.000,Variant 6,6,Simulated process instance,,,complete,Brisbane,
706,B register claim,Call Centre Agent Brisbane,1970-01-01 03:04:26.000,1970-01-01 03:08:44.000,Variant 6,6,Simulated process instance,,,complete,,
706,determine likelihood of claim,Claims handler,1970-01-01 03:54:04.000,1970-01-01 03:54:06.000,Variant 6,6,Simulated process instance,,,complete,,
706,end,Claims handler,1970-01-01 03:54:06.000,1970-01-01 03:54:06.000,Variant 6,6,Simulated process instance,,4576,complete,,not liable
707,incoming claim,customer,1970-01-01 02:31:20.000,1970-01-01 02:31:20.000,Variant 11,11,Simulated process instance,Sydney,,complete,,
707,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 03:12:03.000,1970-01-01 03:13:47.000,Variant 11,11,Simulated process instance,,,complete,Sydney,
707,S register claim,Call Centre Agent Sydney,1970-01-01 03:13:47.000,1970-01-01 03:21:44.000,Variant 11,11,Simulated process instance,,,complete,,
707,determine likelihood of claim,Claims handler,1970-01-01 12:01:23.000,1970-01-01 12:01:35.000,Variant 11,11,Simulated process instance,,,complete,,
707,assess claim,Claims handler,1970-01-01 12:01:35.000,1970-01-01 12:02:41.000,Variant 11,11,Simulated process instance,,,complete,,
707,end,Claims handler,1970-01-01 12:02:41.000,1970-01-01 12:02:41.000,Variant 11,11,Simulated process instance,,34281,complete,,rejected
708,incoming claim,customer,1970-01-01 02:38:50.000,1970-01-01 02:38:50.000,Variant 9,9,Simulated process instance,Brisbane,,complete,,
708,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 02:58:02.000,1970-01-01 02:58:18.000,Variant 9,9,Simulated process instance,,,complete,Brisbane,
708,B register claim,Call Centre Agent Brisbane,1970-01-01 02:58:18.000,1970-01-01 03:06:59.000,Variant 9,9,Simulated process instance,,,complete,,
708,determine likelihood of claim,Claims handler,1970-01-01 03:32:05.000,1970-01-01 03:32:14.000,Variant 9,9,Simulated process instance,,,complete,,
708,assess claim,Claims handler,1970-01-01 03:32:14.000,1970-01-01 03:44:08.000,Variant 9,9,Simulated process instance,,,complete,,
708,initiate payment,Claims handler,1970-01-01 03:44:08.000,1970-01-01 03:46:41.000,Variant 9,9,Simulated process instance,,,complete,,
708,advise claimant on reimbursement,Claims handler,1970-01-01 03:46:41.000,1970-01-01 03:47:15.000,Variant 9,9,Simulated process instance,,,complete,,
708,close claim,Claims handler,1970-01-01 03:47:15.000,1970-01-01 03:47:20.000,Variant 9,9,Simulated process instance,,,complete,,
708,end,Claims handler,1970-01-01 03:47:20.000,1970-01-01 03:47:20.000,Variant 9,9,Simulated process instance,,4110,complete,,processed
709,incoming claim,customer,1970-01-01 02:31:30.000,1970-01-01 02:31:30.000,Variant 2,2,Simulated process instance,Sydney,,complete,,
709,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 02:36:45.000,1970-01-01 02:37:12.000,Variant 2,2,Simulated process instance,,,complete,Sydney,
709,S register claim,Call Centre Agent Sydney,1970-01-01 02:37:12.000,1970-01-01 02:48:00.000,Variant 2,2,Simulated process instance,,,complete,,
709,determine likelihood of claim,Claims handler,1970-01-01 08:14:28.000,1970-01-01 08:14:40.000,Variant 2,2,Simulated process instance,,,complete,,
709,assess claim,Claims handler,1970-01-01 08:14:40.000,1970-01-01 08:38:06.000,Variant 2,2,Simulated process instance,,,complete,,
709,advise claimant on reimbursement,Claims handler,1970-01-01 08:38:06.000,1970-01-01 08:46:40.000,Variant 2,2,Simulated process instance,,,complete,,
709,initiate payment,Claims handler,1970-01-01 08:46:40.000,1970-01-01 08:47:09.000,Variant 2,2,Simulated process instance,,,complete,,
709,close claim,Claims handler,1970-01-01 08:47:09.000,1970-01-01 08:47:16.000,Variant 2,2,Simulated process instance,,,complete,,
709,end,Claims handler,1970-01-01 08:47:16.000,1970-01-01 08:47:16.000,Variant 2,2,Simulated process instance,,22546,complete,,processed
71,incoming claim,customer,1970-01-01 01:09:10.000,1970-01-01 01:09:10.000,Variant 4,4,Simulated process instance,Sydney,,complete,,
71,S check if sufficient information is available,Call Centre Agent Sydney,1970-01-01 01:10:03.000,1970-01-01 01:10:59.000,Variant 4,4,Simulated process instance,,,complete,Sydney,
71,S register claim,Call Centre Agent Sydney,1970-01-01 01:10:59.000,1970-01-01 01:16:28.000,Variant 4,4,Simulated process instance,,,complete,,
71,determine likelihood of claim,Claims handler,1970-01-01 01:23:33.000,1970-01-01 01:23:38.000,Variant 4,4,Simulated process instance,,,complete,,
71,assess claim,Claims handler,1970-01-01 01:23:38.000,1970-01-01 01:45:50.000,Variant 4,4,Simulated process instance,,,complete,,
71,initiate payment,Claims handler,1970-01-01 01:45:50.000,1970-01-01 01:45:59.000,Variant 4,4,Simulated process instance,,,complete,,
71,close claim,Claims handler,1970-01-01 01:45:59.000,1970-01-01 01:46:09.000,Variant 4,4,Simulated process instance,,,complete,,
71,advise claimant on reimbursement,Claims handler,1970-01-01 01:46:09.000,1970-01-01 01:49:35.000,Variant 4,4,Simulated process instance,,,complete,,
71,end,Claims handler,1970-01-01 01:49:35.000,1970-01-01 01:49:35.000,Variant 4,4,Simulated process instance,,2425,complete,,processed
710,incoming claim,customer,1970-01-01 02:39:08.000,1970-01-01 02:39:08.000,Variant 1,1,Simulated process instance,Brisbane,,complete,,
710,B check if sufficient information is available,Call Centre Agent Brisbane,1970-01-01 04:57:17.000,1970-01-01 04:58:37.000,Variant 1,1,Simulated process instance,,,complete,Brisbane,
